project_id,document_id,case_id,difficulty,predicted_class,reference_class,prediction_correct,component_name,raw_confidence,calibrated_probability,evidence_relevance,processing_latency,processing_cost
PF-P03,PF-D0159,PF-C00699,Simple,Clear,Clear,True,Evidence retrieval,0.6843963456461614,0.7741918925972608,0.6690128394672121,273.62779869062166,0.006055185489456526
PF-P04,PF-D0160,PF-C00700,Complex,Escalate,Insufficient,False,Evidence retrieval,0.4710840787109295,0.23879405700259307,0.5684389792471584,346.8384832990745,0.00642652940905547
PF-P05,PF-D0161,PF-C00701,Moderate,Clear,Clear,True,Evidence retrieval,0.6197290895288985,0.795421059326338,0.9323278601830803,305.518211872283,0.0053018148957726715
PF-P06,PF-D0162,PF-C00702,Moderate,Escalate,Escalate,True,Evidence retrieval,0.656653824650242,0.5816015997751683,0.7812698074761534,354.2582667666447,0.00457534478849093
PF-P01,PF-D0163,PF-C00703,Moderate,Insufficient,Clear,False,Evidence retrieval,0.6255777000219848,0.6446843546250072,0.5404986426316719,295.90285948352096,0.005706876656120596
PF-P02,PF-D0164,PF-C00704,Complex,Clear,Insufficient,False,Evidence retrieval,0.4482380169503891,0.48629086313624836,0.4368255571548091,353.4827417998903,0.008641893538332812
PF-P03,PF-D0165,PF-C00705,Simple,Clear,Review,False,Evidence retrieval,0.8723486426361314,0.9020921860992661,0.8273340295614469,249.20622559138366,0.005714760822804494
PF-P04,PF-D0166,PF-C00706,Simple,Review,Review,True,Evidence retrieval,0.8229421982662015,0.7314173413474304,0.4510603659664219,267.92122182179844,0.005626577459043891
PF-P05,PF-D0167,PF-C00707,Simple,Clear,Clear,True,Evidence retrieval,0.7170281943024945,0.7929006163596998,0.6565188749045617,267.88931543452713,0.005642952907513168
PF-P06,PF-D0168,PF-C00708,Simple,Clear,Clear,True,Evidence retrieval,0.8239335269292289,0.8445886295808922,0.5956883101814869,241.3170582765593,0.005697478957248091
PF-P01,PF-D0169,PF-C00709,Simple,Clear,Clear,True,Evidence retrieval,0.45232209328773537,0.6439683029362305,0.6340131390059052,290.2948871047344,0.005289083196189104
PF-P02,PF-D0170,PF-C00710,Simple,Review,Review,True,Evidence retrieval,0.7457527271139208,0.6199464759017339,0.5837100879030852,287.6148777932848,0.006409421944378854
PF-P03,PF-D0171,PF-C00711,Moderate,Escalate,Review,False,Evidence retrieval,0.7751836213667646,0.782900025061097,0.986519914481999,229.77678614827528,0.005303651245596654
PF-P04,PF-D0172,PF-C00712,Simple,Clear,Clear,True,Evidence retrieval,0.5364856175253333,0.7038378700807792,0.8604636847118535,245.73381601928932,0.005501611487149756
PF-P05,PF-D0173,PF-C00713,Moderate,Escalate,Escalate,True,Evidence retrieval,0.7677755482615086,0.7741220593158609,0.49433708505705987,330.07524801209263,0.005209221113637808
PF-P06,PF-D0174,PF-C00714,Moderate,Clear,Clear,True,Evidence retrieval,0.7676375512070215,0.7487094999524857,0.6965881595265626,249.10013054416373,0.00591882512086837
PF-P01,PF-D0175,PF-C00715,Complex,Clear,Insufficient,False,Evidence retrieval,0.3998911051186849,0.24088584795784868,0.48257403350393646,334.7222366691278,0.006594251746370631
PF-P02,PF-D0176,PF-C00716,Moderate,Clear,Review,False,Evidence retrieval,0.5167421757247278,0.45147187632278296,0.5794500070124748,255.45877509817194,0.00494855380350834
PF-P03,PF-D0177,PF-C00717,Simple,Review,Clear,False,Evidence retrieval,0.8471826181771591,0.9190949727488533,0.8012663722994124,283.80038359172977,0.006009063101825221
PF-P04,PF-D0178,PF-C00718,Complex,Clear,Clear,True,Evidence retrieval,0.5918756935633377,0.535500150879719,0.6259027224698138,361.89341134147446,0.007979346246306234
PF-P05,PF-D0179,PF-C00719,Simple,Escalate,Escalate,True,Evidence retrieval,0.7992635914003805,0.7669888305047068,1.0,291.24345520177513,0.005893799777603765
PF-P06,PF-D0180,PF-C00720,Simple,Clear,Clear,True,Evidence retrieval,0.7885392608273074,0.885103318084595,1.0,260.0583737432739,0.004469927087157722
PF-P01,PF-D0001,PF-C00721,Moderate,Clear,Clear,True,Evidence retrieval,0.43397421781708656,0.5181106021658497,0.9553781217079602,305.75116139493684,0.0049989584089406595
PF-P02,PF-D0002,PF-C00722,Simple,Clear,Clear,True,Evidence retrieval,0.8801069521416828,0.8614390029480459,0.6464171439134597,267.1719966430094,0.006106368798029062
PF-P03,PF-D0003,PF-C00723,Simple,Escalate,Clear,False,Evidence retrieval,0.730689618125964,0.8148117684471348,0.630700928254289,251.85535779373248,0.006213224232890174
PF-P04,PF-D0004,PF-C00724,Simple,Clear,Clear,True,Evidence retrieval,0.8459899940977723,0.8733543879236708,0.8218618531839623,209.63221501960388,0.0044689781947054846
PF-P05,PF-D0005,PF-C00725,Simple,Review,Review,True,Evidence retrieval,0.8490044660941691,0.7210906946038893,0.37458449798476134,253.34391450568197,0.00562596593736039
PF-P06,PF-D0006,PF-C00726,Moderate,Escalate,Review,False,Evidence retrieval,0.30612313350939524,0.43018647377361185,0.6609528969992178,204.30897013836972,0.0050018445218662656
PF-P01,PF-D0007,PF-C00727,Moderate,Clear,Clear,True,Evidence retrieval,0.5732767101776581,0.5916871863736962,0.6491095078166708,237.92294904417528,0.0035951144747193445
PF-P02,PF-D0008,PF-C00728,Simple,Review,Review,True,Evidence retrieval,0.6104006386196484,0.7554608742636216,0.763839586573889,316.7623815316334,0.00668734105113924
PF-P03,PF-D0009,PF-C00729,Moderate,Clear,Clear,True,Evidence retrieval,0.8335266423617941,0.7109146785514513,0.9582229346903272,322.7992659324783,0.005009890852677875
PF-P04,PF-D0010,PF-C00730,Simple,Review,Review,True,Evidence retrieval,0.6537487120543776,0.7946211338847802,0.7479940811612266,245.96981563710867,0.0065215446521000465
PF-P05,PF-D0011,PF-C00731,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.8178554740429163,0.8352939941021571,0.9634558460846931,216.19737128747911,0.005831897636232241
PF-P06,PF-D0012,PF-C00732,Moderate,Review,Review,True,Evidence retrieval,0.7595561511291781,0.7055709969488898,0.8647686561722856,243.38673084655142,0.005994413959486671
PF-P01,PF-D0013,PF-C00733,Moderate,Review,Escalate,False,Evidence retrieval,0.28484677644866147,0.4494609338259202,0.5578909709142996,327.67295393511677,0.005122835922036128
PF-P02,PF-D0014,PF-C00734,Complex,Review,Review,True,Evidence retrieval,0.48393390702091926,0.4643357192431563,0.3366773297102484,290.77721569399097,0.007413296291808957
PF-P03,PF-D0015,PF-C00735,Simple,Review,Review,True,Evidence retrieval,0.8238318782034656,0.8260999664672738,1.0,213.37763520304208,0.006631394346133621
PF-P04,PF-D0016,PF-C00736,Complex,Review,Review,True,Evidence retrieval,0.24870235935354001,0.171544537805039,0.34588743763823493,288.3271301532157,0.006200845433226961
PF-P05,PF-D0017,PF-C00737,Simple,Escalate,Escalate,True,Evidence retrieval,0.6488000435696318,0.7799170170557786,0.7046819590358259,235.1080123209795,0.00451858178588609
PF-P06,PF-D0018,PF-C00738,Simple,Clear,Clear,True,Evidence retrieval,0.5481174069434882,0.6838623526919076,0.44488793075873856,182.31273495794892,0.005465835327788109
PF-P01,PF-D0019,PF-C00739,Simple,Review,Review,True,Evidence retrieval,0.9282859259133509,0.8912060821045658,0.7934853699202655,251.66534694055542,0.004876021192162059
PF-P02,PF-D0020,PF-C00740,Simple,Clear,Clear,True,Evidence retrieval,0.5653663253835391,0.7942240134634709,1.0,257.40665676633574,0.005492604921498969
PF-P03,PF-D0021,PF-C00741,Moderate,Insufficient,Insufficient,True,Evidence retrieval,0.5202347622269538,0.5867236376105521,0.7125788170870837,226.7417455732352,0.006513102069429339
PF-P04,PF-D0022,PF-C00742,Moderate,Review,Review,True,Evidence retrieval,0.6752096151591706,0.7841133461624628,0.9240311468452814,294.10958545495237,0.0054119525334459465
PF-P05,PF-D0023,PF-C00743,Complex,Insufficient,Clear,False,Evidence retrieval,0.3710253495510386,0.6087905120983662,0.7768652631410189,332.93897146127836,0.006650911522310768
PF-P06,PF-D0024,PF-C00744,Simple,Clear,Clear,True,Evidence retrieval,0.8365758419399073,0.8511194372950928,0.8396282843939298,243.72755576386587,0.0038033401033501467
PF-P01,PF-D0025,PF-C00745,Simple,Clear,Clear,True,Evidence retrieval,0.813525473609028,0.8039788937087453,0.689335186612955,225.6826407785576,0.005744204826186435
PF-P02,PF-D0026,PF-C00746,Simple,Clear,Insufficient,False,Evidence retrieval,0.707557545964793,0.5776636369110623,0.9220697856479662,252.47431098576732,0.005373523575215519
PF-P03,PF-D0027,PF-C00747,Simple,Review,Review,True,Evidence retrieval,0.39723714407467864,0.550109716074257,0.6387949266178656,113.09281804541033,0.005986422143811673
PF-P04,PF-D0028,PF-C00748,Simple,Insufficient,Clear,False,Evidence retrieval,0.7467739218253021,0.7826607316676834,0.8927513524587662,239.0755126582461,0.0060346952068449245
PF-P05,PF-D0029,PF-C00749,Simple,Review,Review,True,Evidence retrieval,0.7795741450599772,0.8685325305113759,0.6657158838235354,213.3759093955725,0.006375254483976538
PF-P06,PF-D0030,PF-C00750,Simple,Clear,Review,False,Evidence retrieval,0.5808389689562691,0.5205795178116205,0.6433026342714608,257.2356309368862,0.004404205491095499
PF-P01,PF-D0031,PF-C00751,Complex,Review,Clear,False,Evidence retrieval,0.3759828434732,0.39986553952424286,0.8985794836880865,307.46738892477316,0.0072831627667145574
PF-P02,PF-D0032,PF-C00752,Moderate,Escalate,Escalate,True,Evidence retrieval,0.6484584779817698,0.5862209885070802,0.7186753283171009,250.8013910291748,0.005074217471039604
PF-P03,PF-D0033,PF-C00753,Complex,Escalate,Clear,False,Evidence retrieval,0.2159672564652676,0.303288251384094,0.687279931563628,385.2568445360447,0.007257515819840228
PF-P04,PF-D0034,PF-C00754,Simple,Review,Review,True,Evidence retrieval,0.4948974984419294,0.757646271818295,0.5555177878682548,281.0522231724392,0.005710662932517202
PF-P05,PF-D0035,PF-C00755,Simple,Review,Review,True,Evidence retrieval,0.6381332012143003,0.7901482760427881,0.9008429402103321,265.8598457703897,0.005690506285260592
PF-P06,PF-D0036,PF-C00756,Simple,Clear,Clear,True,Evidence retrieval,0.7194054904717475,0.8007479256518506,0.7516072787365281,172.14496165773738,0.005406135488261661
PF-P01,PF-D0037,PF-C00757,Complex,Escalate,Review,False,Evidence retrieval,0.5895138652910936,0.6508324834192204,0.8243292170248814,396.49099462940694,0.006215671139329516
PF-P02,PF-D0038,PF-C00758,Moderate,Escalate,Escalate,True,Evidence retrieval,0.4349315580191369,0.46055655602247514,0.526894651528537,280.309917544556,0.006133843872130286
PF-P03,PF-D0039,PF-C00759,Simple,Review,Review,True,Evidence retrieval,0.6848951012156096,0.7127942901923849,0.7125060789852289,246.86695001365769,0.005427126815841113
PF-P04,PF-D0040,PF-C00760,Simple,Clear,Clear,True,Evidence retrieval,0.8801409028747184,0.7507008290765657,0.9110125208786013,280.86908233963345,0.005673637164992513
PF-P05,PF-D0041,PF-C00761,Simple,Clear,Clear,True,Evidence retrieval,0.9290084035217673,0.8815015579005184,0.9006224327399184,234.88741880783803,0.006368613560341876
PF-P06,PF-D0042,PF-C00762,Moderate,Review,Review,True,Evidence retrieval,0.6139030817416242,0.6164078358854889,0.8946541299297476,292.26087613453615,0.005152747343137345
PF-P01,PF-D0043,PF-C00763,Moderate,Clear,Clear,True,Evidence retrieval,0.6187415199722915,0.7288376964295881,0.6725821072617761,307.98746485265576,0.0069010484923756645
PF-P02,PF-D0044,PF-C00764,Simple,Clear,Clear,True,Evidence retrieval,0.8777968583325092,0.8800188205750208,0.994696699673813,178.99141372234845,0.006735115169152118
PF-P03,PF-D0045,PF-C00765,Simple,Clear,Clear,True,Evidence retrieval,0.6763119616148963,0.8260839277724276,0.5833082756303379,317.79115474222664,0.0059059068653813515
PF-P04,PF-D0046,PF-C00766,Complex,Review,Review,True,Evidence retrieval,0.6383544674374474,0.813177002548873,1.0,283.342589640389,0.006592702580371304
PF-P05,PF-D0047,PF-C00767,Moderate,Clear,Clear,True,Evidence retrieval,0.6103882656383717,0.7420920372966194,0.6666475241027152,232.91660944138556,0.005052512102893401
PF-P06,PF-D0048,PF-C00768,Complex,Review,Review,True,Evidence retrieval,0.31956558378438693,0.5756928129391942,0.6152627277229475,425.82439912163534,0.006272933688149853
PF-P01,PF-D0049,PF-C00769,Moderate,Clear,Review,False,Evidence retrieval,0.355094072678256,0.4001791685398011,0.6297221936379775,244.11802011045575,0.005196512550314058
PF-P02,PF-D0050,PF-C00770,Moderate,Insufficient,Insufficient,True,Evidence retrieval,0.8174189973297914,0.598098188227427,0.861009667892951,308.8914384367887,0.004806301862141212
PF-P03,PF-D0051,PF-C00771,Moderate,Review,Review,True,Evidence retrieval,0.5709988352239238,0.7386113210942514,0.8214713065386462,219.9195248214823,0.006209217870862493
PF-P04,PF-D0052,PF-C00772,Simple,Clear,Clear,True,Evidence retrieval,0.6662837354921411,0.7998235056004674,0.6287216938463157,262.3305886634546,0.005912722778069207
PF-P05,PF-D0053,PF-C00773,Complex,Clear,Insufficient,False,Evidence retrieval,0.3159008892961929,0.27340844960385635,0.62473058111113,348.2003997256985,0.007000086531402503
PF-P06,PF-D0054,PF-C00774,Moderate,Clear,Escalate,False,Evidence retrieval,0.554194026601471,0.33703431357985414,0.7277763815312988,290.4270924928207,0.004924956293558506
PF-P01,PF-D0055,PF-C00775,Simple,Insufficient,Escalate,False,Evidence retrieval,0.2554855874402947,0.460782781468458,0.7458923708844832,180.77069540783407,0.0049956668833705704
PF-P02,PF-D0056,PF-C00776,Simple,Clear,Clear,True,Evidence retrieval,0.7698072859973482,0.8752212669779227,1.0,148.54187819567875,0.005457380336493569
PF-P03,PF-D0057,PF-C00777,Complex,Insufficient,Review,False,Evidence retrieval,0.26228270988301516,0.34975771854964943,0.5639991181560361,319.1952557139044,0.005930630065099949
PF-P04,PF-D0058,PF-C00778,Simple,Review,Clear,False,Evidence retrieval,0.5139933079730357,0.6412259600026188,0.7759478427203725,223.94579464924612,0.00509549881340132
PF-P05,PF-D0059,PF-C00779,Moderate,Clear,Clear,True,Evidence retrieval,0.5623249890446035,0.7048741995984434,0.6411753329543276,215.2257248525197,0.004280204142867102
PF-P06,PF-D0060,PF-C00780,Simple,Review,Review,True,Evidence retrieval,0.8078874801341741,0.8045529972243999,0.7336910911774129,229.34402684684795,0.004613703339501806
PF-P01,PF-D0061,PF-C00781,Simple,Review,Review,True,Evidence retrieval,0.9552472932475927,0.8078825675748215,0.732419098840331,261.09838887261554,0.006760504238013014
PF-P02,PF-D0062,PF-C00782,Moderate,Clear,Escalate,False,Evidence retrieval,0.30837888256874557,0.34914889623541595,0.7180067402183808,248.90550741211223,0.005174276378526785
PF-P03,PF-D0063,PF-C00783,Simple,Clear,Clear,True,Evidence retrieval,0.695547756422122,0.7772687598470649,0.9465214909003137,295.81316005950754,0.00483214234558152
PF-P04,PF-D0064,PF-C00784,Complex,Clear,Clear,True,Evidence retrieval,0.3032459459484854,0.5044912555266169,0.596594250476465,342.3199853700351,0.006952852553806092
PF-P05,PF-D0065,PF-C00785,Moderate,Escalate,Review,False,Evidence retrieval,0.537890292974185,0.3254973728795369,0.6273062042165237,275.04417737235025,0.004090109404073736
PF-P06,PF-D0066,PF-C00786,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.5768516495764496,0.7493067538038978,0.6984512958854607,271.8204365253511,0.00520962656154472
PF-P01,PF-D0067,PF-C00787,Simple,Review,Insufficient,False,Evidence retrieval,0.5001706544438876,0.49286406340909156,0.6774570636887366,268.7547178098811,0.0053815988351316475
PF-P02,PF-D0068,PF-C00788,Simple,Clear,Clear,True,Evidence retrieval,0.7856742290524145,0.7986041566595268,0.6203874513489974,234.63913731418802,0.006284146703691177
PF-P03,PF-D0069,PF-C00789,Simple,Clear,Review,False,Evidence retrieval,0.7694803554744922,0.6956277227190857,0.6310668668986418,282.26594587791953,0.00482375544691713
PF-P04,PF-D0070,PF-C00790,Simple,Clear,Clear,True,Evidence retrieval,0.6041477673961254,0.7845493202896358,0.7993598054504298,302.93121255237406,0.005201198515184436
PF-P05,PF-D0071,PF-C00791,Simple,Clear,Clear,True,Evidence retrieval,0.7451358763023425,0.8320187624187996,0.509583743598443,298.5765508585396,0.005566911305961876
PF-P06,PF-D0072,PF-C00792,Complex,Review,Clear,False,Evidence retrieval,0.2094735940131783,0.40030996557747456,0.6579955749467955,376.6624585124658,0.006948965861774523
PF-P01,PF-D0073,PF-C00793,Simple,Escalate,Review,False,Evidence retrieval,0.8751763518376633,0.7993354805926907,0.8903012763861653,235.81265036916201,0.006171183740903237
PF-P02,PF-D0074,PF-C00794,Complex,Insufficient,Clear,False,Evidence retrieval,0.402449385766265,0.359234920238374,0.8372154058360034,290.33128488073527,0.006135708260738875
PF-P03,PF-D0075,PF-C00795,Simple,Clear,Clear,True,Evidence retrieval,0.8147824513822035,0.8827762080718717,0.8649442427648556,219.95000910212883,0.005821873251619601
PF-P04,PF-D0076,PF-C00796,Simple,Review,Review,True,Evidence retrieval,0.4087758091574175,0.5459595195052789,0.6295737506724177,231.90540458551828,0.00667350068191465
PF-P05,PF-D0077,PF-C00797,Simple,Review,Review,True,Evidence retrieval,0.7223110954099305,0.7485911937114316,0.5459429060960639,160.98438871028952,0.006089218390250981
PF-P06,PF-D0078,PF-C00798,Moderate,Escalate,Review,False,Evidence retrieval,0.5015318489674083,0.6679724895392618,0.7040736854254683,362.04264136698254,0.006636867025578921
PF-P01,PF-D0079,PF-C00799,Moderate,Clear,Clear,True,Evidence retrieval,0.8068915181127319,0.7399594170597301,0.7054761554783079,269.3897386454605,0.005669691559588529
PF-P02,PF-D0080,PF-C00800,Complex,Clear,Clear,True,Evidence retrieval,0.34752330058917347,0.5714607796919452,0.505173385210282,233.47035091869537,0.0074987757075953825
PF-P03,PF-D0081,PF-C00801,Simple,Review,Review,True,Evidence retrieval,0.8260037109758104,0.8583913930171206,0.6531099045312688,238.66242527103887,0.004879338485986581
PF-P04,PF-D0082,PF-C00802,Simple,Escalate,Clear,False,Evidence retrieval,0.6028319805125456,0.5908502095853291,0.4215564526272047,283.39709131569555,0.005172550007123989
PF-P05,PF-D0083,PF-C00803,Simple,Clear,Clear,True,Evidence retrieval,0.9296651274971715,0.9150422026548705,0.9965593530621776,260.61013521244945,0.0053540723532962365
PF-P06,PF-D0084,PF-C00804,Simple,Escalate,Escalate,True,Evidence retrieval,0.7446028019134542,0.830653939852391,0.8739291542499013,294.8148719942035,0.006094873202434256
PF-P01,PF-D0085,PF-C00805,Moderate,Review,Insufficient,False,Evidence retrieval,0.25635894915130053,0.30630787273079424,0.47665140191572514,195.40640403319856,0.0060981238193365105
PF-P02,PF-D0086,PF-C00806,Simple,Clear,Clear,True,Evidence retrieval,0.7833290658636104,0.7764022400730735,0.9053011655085856,223.4437333794982,0.005959696541456761
PF-P03,PF-D0087,PF-C00807,Simple,Clear,Clear,True,Evidence retrieval,0.8587176514811351,0.8836236283867265,0.8593983155175005,260.8422469787909,0.007157881266898468
PF-P04,PF-D0088,PF-C00808,Simple,Clear,Clear,True,Evidence retrieval,0.7541917433229608,0.7876285831625564,0.9714431587588794,259.42206823806487,0.005419490655204499
PF-P05,PF-D0089,PF-C00809,Simple,Clear,Clear,True,Evidence retrieval,0.7342864623978282,0.8444999777249433,0.6784701112747986,249.015717688208,0.004881393945082043
PF-P06,PF-D0090,PF-C00810,Simple,Clear,Escalate,False,Evidence retrieval,0.7396315361883602,0.6760018133026887,0.6890777286972464,218.10462066560618,0.006510493983830023
PF-P01,PF-D0091,PF-C00811,Simple,Insufficient,Clear,False,Evidence retrieval,0.6460967802702104,0.7512764349862352,0.8820082811880832,313.6025092747677,0.005766644970762761
PF-P02,PF-D0092,PF-C00812,Moderate,Clear,Clear,True,Evidence retrieval,0.5146546286327222,0.6092640685033619,0.45885710825108195,285.3172676819399,0.0052443683721846894
PF-P03,PF-D0093,PF-C00813,Complex,Clear,Insufficient,False,Evidence retrieval,0.45716092740825887,0.4430586005544241,0.5848674109629872,386.98331196465233,0.007509997745825697
PF-P04,PF-D0094,PF-C00814,Moderate,Escalate,Escalate,True,Evidence retrieval,0.7076677695349352,0.6318222127204063,0.8486783038620763,264.08131447703437,0.00631116372295608
PF-P05,PF-D0095,PF-C00815,Complex,Clear,Escalate,False,Evidence retrieval,0.2668925126905388,0.42347119906650077,0.31501515819079834,369.0141380585337,0.007375377310795465
PF-P06,PF-D0096,PF-C00816,Simple,Clear,Clear,True,Evidence retrieval,0.8553611059065865,0.803352737768719,0.6703854166000316,182.4560912345719,0.005297749216365494
PF-P01,PF-D0097,PF-C00817,Moderate,Clear,Clear,True,Evidence retrieval,0.7477598832179931,0.8037852615311813,0.8174736425234091,298.1349673706628,0.004213036091107009
PF-P02,PF-D0098,PF-C00818,Simple,Clear,Clear,True,Evidence retrieval,0.6793598768888957,0.8401698115807228,0.7604827395161248,205.60475589397194,0.004102236315692892
PF-P03,PF-D0099,PF-C00819,Complex,Escalate,Insufficient,False,Evidence retrieval,0.5273287671860306,0.46304273434061505,0.5927887025082383,249.03869473480205,0.007212315315024021
PF-P04,PF-D0100,PF-C00820,Simple,Insufficient,Clear,False,Evidence retrieval,0.859082973684166,0.7905355082031081,0.9523066223209627,239.2120682618435,0.006016271102967529
PF-P05,PF-D0101,PF-C00821,Simple,Clear,Clear,True,Evidence retrieval,0.9597614106771682,0.8835017449435763,1.0,189.0975730420334,0.005180971497874931
PF-P06,PF-D0102,PF-C00822,Moderate,Clear,Clear,True,Evidence retrieval,0.5482513903649875,0.6786435089009403,0.6715983681403748,275.32306052126626,0.0056141686144957565
PF-P01,PF-D0103,PF-C00823,Moderate,Review,Review,True,Evidence retrieval,0.5544912299441138,0.7220806570301679,0.7038204194518269,299.30255453407597,0.006187212309191195
PF-P02,PF-D0104,PF-C00824,Moderate,Insufficient,Insufficient,True,Evidence retrieval,0.8187896562481165,0.754823275927282,0.745677727808246,294.0747998539113,0.0060121020576666484
PF-P03,PF-D0105,PF-C00825,Simple,Clear,Clear,True,Evidence retrieval,0.888521571621989,0.9581283622316922,0.9565577672763091,250.07550406213403,0.00607607959859057
PF-P04,PF-D0106,PF-C00826,Moderate,Insufficient,Clear,False,Evidence retrieval,0.599916834493623,0.6213597057987924,0.6883619573094677,200.0096821168462,0.004632029170101792
PF-P05,PF-D0107,PF-C00827,Complex,Escalate,Review,False,Evidence retrieval,0.47429404700470906,0.5294751266837648,0.784680452649893,262.7007631634325,0.006902513594995987
PF-P06,PF-D0108,PF-C00828,Complex,Clear,Clear,True,Evidence retrieval,0.795946181645837,0.7955454693794174,0.691868240600289,359.99428915501824,0.00683007799948865
PF-P01,PF-D0109,PF-C00829,Moderate,Review,Clear,False,Evidence retrieval,0.7383382904159643,0.726212696491972,0.8229202259786625,365.79244804818916,0.0054949886907862434
PF-P02,PF-D0110,PF-C00830,Simple,Clear,Clear,True,Evidence retrieval,0.8951211215168902,0.9603283625788348,1.0,248.28743028867197,0.005154686228749869
PF-P03,PF-D0111,PF-C00831,Simple,Escalate,Escalate,True,Evidence retrieval,0.8974790989303715,0.851839270309424,0.8796806793790831,233.21776853239,0.006033204325018998
PF-P04,PF-D0112,PF-C00832,Moderate,Insufficient,Insufficient,True,Evidence retrieval,0.7274365238698718,0.5939342239799213,0.573176541919343,252.3646108078013,0.005707237895049124
PF-P05,PF-D0113,PF-C00833,Complex,Insufficient,Review,False,Evidence retrieval,0.34006248445411935,0.2668762864989513,0.27962385970738557,340.2505559882619,0.007714917982652017
PF-P06,PF-D0114,PF-C00834,Moderate,Clear,Clear,True,Evidence retrieval,0.6138585703841133,0.8547088729723703,0.7316964988903991,320.45182091365723,0.006050732591882261
PF-P01,PF-D0115,PF-C00835,Simple,Review,Review,True,Evidence retrieval,0.9278183086878239,0.8669996617684402,0.9620715477646617,230.0993220719417,0.004658617205010604
PF-P02,PF-D0116,PF-C00836,Simple,Insufficient,Insufficient,True,Evidence retrieval,0.5399791188511993,0.6588375687403658,0.6347618794640659,334.64715835828247,0.005465667962585783
PF-P03,PF-D0117,PF-C00837,Moderate,Insufficient,Review,False,Evidence retrieval,0.31347805862883044,0.4576254094348647,0.36591900261215615,239.19315785740343,0.0049398640000715005
PF-P04,PF-D0118,PF-C00838,Moderate,Clear,Clear,True,Evidence retrieval,0.7534664954945649,0.8094897980272906,0.7347699705467323,281.15458786985363,0.006145349568192684
PF-P05,PF-D0119,PF-C00839,Moderate,Clear,Clear,True,Evidence retrieval,0.8083773155827743,0.6495884864659931,0.5220271268699757,271.7919194603203,0.005329594272544622
PF-P06,PF-D0120,PF-C00840,Complex,Clear,Clear,True,Evidence retrieval,0.27759029502725,0.445810706048617,0.7216020705791549,224.66912359044346,0.006591639473925716
PF-P01,PF-D0121,PF-C00841,Simple,Review,Review,True,Evidence retrieval,0.5532330716183217,0.7778640939762739,0.9703664519161197,188.21451861984968,0.0055011127191070125
PF-P02,PF-D0122,PF-C00842,Simple,Insufficient,Clear,False,Evidence retrieval,0.8308518273528451,0.8347050763990946,0.6648077289740296,298.827174336199,0.0057159815127519695
PF-P03,PF-D0123,PF-C00843,Complex,Clear,Clear,True,Evidence retrieval,0.7596403442643355,0.6995826072064528,0.6286315460039191,383.59166624746524,0.006569691692963784
PF-P04,PF-D0124,PF-C00844,Complex,Clear,Review,False,Evidence retrieval,0.6364015584101614,0.3613261051523833,0.34612169822442224,370.3060702023153,0.006453187096057718
PF-P05,PF-D0125,PF-C00845,Moderate,Review,Insufficient,False,Evidence retrieval,0.3706050686268165,0.5414281694183136,0.49880973453379596,272.68209304783124,0.005319880842788195
PF-P06,PF-D0126,PF-C00846,Simple,Review,Review,True,Evidence retrieval,0.862270379988981,0.8905935570388449,0.8274956254242997,231.26528444064363,0.005882740285678258
PF-P01,PF-D0127,PF-C00847,Complex,Clear,Clear,True,Evidence retrieval,0.3411439812560222,0.4534578991781231,0.7389350326452503,366.55878643595184,0.007481687735924131
PF-P02,PF-D0128,PF-C00848,Simple,Review,Review,True,Evidence retrieval,0.7963640046556465,0.7283107514072501,0.7777936114538795,237.1478345608744,0.006447268444511788
PF-P03,PF-D0129,PF-C00849,Complex,Insufficient,Review,False,Evidence retrieval,0.5732790886500009,0.6424481540743393,0.8763338910688737,305.79693350935037,0.006001700282517279
PF-P04,PF-D0130,PF-C00850,Complex,Clear,Clear,True,Evidence retrieval,0.2946834721794661,0.37162621410155916,0.46365522553737465,325.16314849019426,0.008123415701110873
PF-P05,PF-D0131,PF-C00851,Simple,Clear,Clear,True,Evidence retrieval,0.6628054446698016,0.6190330477749066,0.6236571331581865,244.6044282854255,0.006490392231142654
PF-P06,PF-D0132,PF-C00852,Simple,Clear,Clear,True,Evidence retrieval,0.8990665281830452,0.8885336612738093,0.8603057446873315,230.7631905188773,0.005146125750070513
PF-P01,PF-D0133,PF-C00853,Complex,Clear,Insufficient,False,Evidence retrieval,0.3773216486143294,0.38540491409719746,0.5604651771307955,276.7983598385716,0.007277172531755506
PF-P02,PF-D0134,PF-C00854,Simple,Clear,Clear,True,Evidence retrieval,0.8310377856229324,0.911561209480322,0.6845465842446153,315.85065790609144,0.005619673733878567
PF-P03,PF-D0135,PF-C00855,Complex,Insufficient,Insufficient,True,Evidence retrieval,0.5696755929510086,0.4642251125821336,0.7384167762776478,321.8724923952934,0.0073649317791026625
PF-P04,PF-D0136,PF-C00856,Moderate,Insufficient,Insufficient,True,Evidence retrieval,0.5855146105225041,0.5261683212493726,0.6209045694913621,266.1026835147885,0.0062439653470471364
PF-P05,PF-D0137,PF-C00857,Simple,Clear,Clear,True,Evidence retrieval,0.6272572512787401,0.6246667584581869,0.6847453103542451,235.4729280649242,0.004588125193541827
